Time, Real_Position, Real_Velocity, Learned_Position, Learned_Velocity
8.968969345092773438e+00,7.083756476640701294e-02,1.428821031004190445e-02,-3.039725497364997864e-02,2.483765361830592155e-03
8.978979110717773438e+00,7.098058611154556274e-02,1.278426218777894974e-02,-3.039943799376487732e-02,3.490875940769910812e-03
8.988989830017089844e+00,7.110856473445892334e-02,1.128634065389633179e-02,-3.038896247744560242e-02,4.490185994654893875e-03
8.998999595642089844e+00,7.122153788805007935e-02,9.794996120035648346e-03,-3.036592341959476471e-02,5.481240339577198029e-03
9.009009361267089844e+00,7.131958007812500000e-02,8.310346864163875580e-03,-3.033041954040527344e-02,6.463875062763690948e-03
9.019019126892089844e+00,7.140276581048965454e-02,6.832651793956756592e-03,-3.028254956007003784e-02,7.437834981828927994e-03
9.029029846191406250e+00,7.147116214036941528e-02,5.362025927752256393e-03,-3.022241406142711639e-02,8.402962237596511841e-03
9.039039611816406250e+00,7.152483612298965454e-02,3.899003146216273308e-03,-3.015013039112091064e-02,9.358825162053108215e-03
9.049049377441406250e+00,7.156386226415634155e-02,2.443692646920681000e-03,-3.006580285727977753e-02,1.030527707189321518e-02
9.059059143066406250e+00,7.158832252025604248e-02,9.963412303477525711e-04,-2.996954694390296936e-02,1.124207954853773117e-02
9.069069862365722656e+00,7.159829884767532349e-02,-4.429444670677185059e-04,-2.986146882176399231e-02,1.216909103095531464e-02
9.079079627990722656e+00,7.159386575222015381e-02,-1.873648609034717083e-03,-2.974170818924903870e-02,1.308590732514858246e-02
9.089089393615722656e+00,7.157511264085769653e-02,-3.295671427622437477e-03,-2.961037680506706238e-02,1.399239525198936462e-02
9.099099159240722656e+00,7.154212146997451782e-02,-4.708778113126754761e-03,-2.946760132908821106e-02,1.488833874464035034e-02
9.109109878540039062e+00,7.149498164653778076e-02,-6.112871225923299789e-03,-2.931349538266658783e-02,1.577360928058624268e-02
9.119119644165039062e+00,7.143379002809524536e-02,-7.507454138249158859e-03,-2.914821729063987732e-02,1.664783060550689697e-02
9.129129409790039062e+00,7.135864347219467163e-02,-8.892436511814594269e-03,-2.897188812494277954e-02,1.751088723540306091e-02
9.139139175415039062e+00,7.126963138580322266e-02,-1.026759669184684753e-02,-2.878464199602603912e-02,1.836258172988891602e-02
9.149149894714355469e+00,7.116684317588806152e-02,-1.163284573704004288e-02,-2.858659997582435608e-02,1.920280046761035919e-02
9.159159660339355469e+00,7.105039805173873901e-02,-1.298770774155855179e-02,-2.837793901562690735e-02,2.003119885921478271e-02
9.169169425964355469e+00,7.092039287090301514e-02,-1.433210074901580811e-02,-2.815878577530384064e-02,2.084767445921897888e-02
9.179179191589355469e+00,7.077693194150924683e-02,-1.566581800580024719e-02,-2.792928554117679596e-02,2.165205031633377075e-02
9.189189910888671875e+00,7.062010467052459717e-02,-1.698877848684787750e-02,-2.768956311047077179e-02,2.244423143565654755e-02
9.199199676513671875e+00,7.045005261898040771e-02,-1.830052770674228668e-02,-2.743981406092643738e-02,2.322389930486679077e-02
9.209209442138671875e+00,7.026686519384384155e-02,-1.960099488496780396e-02,-2.718016877770423889e-02,2.399097010493278503e-02
9.219219207763671875e+00,7.007066160440444946e-02,-2.088998444378376007e-02,-2.691078186035156250e-02,2.474528737366199493e-02
9.229229927062988281e+00,6.986153870820999146e-02,-2.216742560267448425e-02,-2.663178369402885437e-02,2.548677101731300354e-02
9.239239692687988281e+00,6.963964551687240601e-02,-2.343288622796535492e-02,-2.634338475763797760e-02,2.621513418853282928e-02
9.249249458312988281e+00,6.940508633852005005e-02,-2.468630485236644745e-02,-2.604571916162967682e-02,2.693030796945095062e-02
9.259259223937988281e+00,6.915798038244247437e-02,-2.592749893665313721e-02,-2.573895081877708435e-02,2.763215824961662292e-02
9.269269943237304688e+00,6.889842450618743896e-02,-2.715640887618064880e-02,-2.542321197688579559e-02,2.832061983644962311e-02
9.279279708862304688e+00,6.862659752368927002e-02,-2.837262488901615143e-02,-2.509872801601886749e-02,2.899543754756450653e-02
9.289289474487304688e+00,6.834259629249572754e-02,-2.957609482109546661e-02,-2.476563677191734314e-02,2.965655922889709473e-02
9.299299240112304688e+00,6.804654747247695923e-02,-3.076665103435516357e-02,-2.442410588264465332e-02,3.030386939644813538e-02
9.309309959411621094e+00,6.773854792118072510e-02,-3.194424137473106384e-02,-2.407427504658699036e-02,3.093732148408889771e-02
9.319319725036621094e+00,6.741879135370254517e-02,-3.310848399996757507e-02,-2.371637895703315735e-02,3.155668824911117554e-02
9.329329490661621094e+00,6.708738207817077637e-02,-3.425933048129081726e-02,-2.335056103765964508e-02,3.216193616390228271e-02
9.339339256286621094e+00,6.674445420503616333e-02,-3.539663180708885193e-02,-2.297699451446533203e-02,3.275296837091445923e-02
9.349349975585937500e+00,6.639011204242706299e-02,-3.652034327387809753e-02,-2.259581722319126129e-02,3.332975506782531738e-02
9.359359741210937500e+00,6.602454930543899536e-02,-3.763010725378990173e-02,-2.220728062093257904e-02,3.389210253953933716e-02
9.369369506835937500e+00,6.564787775278091431e-02,-3.872588649392127991e-02,-2.181152440607547760e-02,3.443999215960502625e-02
9.379379272460937500e+00,6.526023894548416138e-02,-3.980754315853118896e-02,-2.140872925519943237e-02,3.497334942221641541e-02
9.389389991760253906e+00,6.486173719167709351e-02,-4.087504744529724121e-02,-2.099903486669063568e-02,3.549215570092201233e-02
9.399399757385253906e+00,6.445258855819702148e-02,-4.192806035280227661e-02,-2.058270014822483063e-02,3.599625080823898315e-02
9.409409523010253906e+00,6.403289735317230225e-02,-4.296655580401420593e-02,-2.015986852347850800e-02,3.648562729358673096e-02
9.419419288635253906e+00,6.360281258821487427e-02,-4.399041458964347839e-02,-1.973072253167629242e-02,3.696023672819137573e-02
9.429430007934570312e+00,6.316243857145309448e-02,-4.499961063265800476e-02,-1.929540373384952545e-02,3.742007538676261902e-02
9.439439773559570312e+00,6.271200627088546753e-02,-4.599383100867271423e-02,-1.885417662560939789e-02,3.786501288414001465e-02
9.449449539184570312e+00,6.225161999464035034e-02,-4.697306454181671143e-02,-1.840718649327754974e-02,3.829506039619445801e-02
9.459459304809570312e+00,6.178142875432968140e-02,-4.793719947338104248e-02,-1.795461773872375488e-02,3.871018439531326294e-02
9.469470024108886719e+00,6.130154430866241455e-02,-4.888622090220451355e-02,-1.749661378562450409e-02,3.911039605736732483e-02
9.479479789733886719e+00,6.081220507621765137e-02,-4.981984570622444153e-02,-1.703344471752643585e-02,3.949559852480888367e-02
9.489489555358886719e+00,6.031351909041404724e-02,-5.073806643486022949e-02,-1.656525395810604095e-02,3.986581787467002869e-02
9.499499320983886719e+00,5.980564281344413757e-02,-5.164078995585441589e-02,-1.609222963452339172e-02,4.022103920578956604e-02
9.509510040283203125e+00,5.928868055343627930e-02,-5.252800881862640381e-02,-1.561451144516468048e-02,4.056128859519958496e-02
9.519519805908203125e+00,5.876288563013076782e-02,-5.339946597814559937e-02,-1.513237692415714264e-02,4.088649898767471313e-02
9.529529571533203125e+00,5.822836980223655701e-02,-5.425516143441200256e-02,-1.464596763253211975e-02,4.119670763611793518e-02
9.539539337158203125e+00,5.768528953194618225e-02,-5.509501695632934570e-02,-1.415547076612710953e-02,4.149192571640014648e-02
9.549550056457519531e+00,5.713374912738800049e-02,-5.591903626918792725e-02,-1.366102602332830429e-02,4.177219048142433167e-02
9.559559822082519531e+00,5.657401308417320251e-02,-5.672698467969894409e-02,-1.316291373223066330e-02,4.203746467828750610e-02
9.569569587707519531e+00,5.600618943572044373e-02,-5.751887708902359009e-02,-1.266127359122037888e-02,4.228780046105384827e-02
9.579579353332519531e+00,5.543043836951255798e-02,-5.829464271664619446e-02,-1.215629279613494873e-02,4.252322390675544739e-02
9.589590072631835938e+00,5.484686791896820068e-02,-5.905429646372795105e-02,-1.164810825139284134e-02,4.274378716945648193e-02
9.599599838256835938e+00,5.425575003027915955e-02,-5.979763343930244446e-02,-1.113700214773416519e-02,4.294948279857635498e-02
9.609609603881835938e+00,5.365718901157379150e-02,-6.052467226982116699e-02,-1.062311232089996338e-02,4.314037412405014038e-02
9.619619369506835938e+00,5.305135250091552734e-02,-6.123536080121994019e-02,-1.010662317276000977e-02,4.331650584936141968e-02
9.629630088806152344e+00,5.243834108114242554e-02,-6.192971765995025635e-02,-9.587670676410198212e-03,4.347794502973556519e-02
9.639639854431152344e+00,5.181843787431716919e-02,-6.260756403207778931e-02,-9.066537022590637207e-03,4.362471029162406921e-02
9.649649620056152344e+00,5.119175091385841370e-02,-6.326892971992492676e-02,-8.543356321752071381e-03,4.375687986612319946e-02
9.659659385681152344e+00,5.055844411253929138e-02,-6.391377747058868408e-02,-8.018311113119125366e-03,4.387451335787773132e-02
9.669670104980468750e+00,4.991862177848815918e-02,-6.454213708639144897e-02,-7.491532713174819946e-03,4.397768899798393250e-02
9.679679870605468750e+00,4.927257075905799866e-02,-6.515385210514068604e-02,-6.963303312659263611e-03,4.406645521521568298e-02
9.689689636230468750e+00,4.862039536237716675e-02,-6.574895977973937988e-02,-6.433752365410327911e-03,4.414090141654014587e-02
9.699699401855468750e+00,4.796226322650909424e-02,-6.632743775844573975e-02,-5.903060082346200943e-03,4.420110210776329041e-02
9.709710121154785156e+00,4.729827865958213806e-02,-6.688932329416275024e-02,-5.371353588998317719e-03,4.424715042114257812e-02
9.719719886779785156e+00,4.662873223423957825e-02,-6.743448227643966675e-02,-4.838912747800350189e-03,4.427911713719367981e-02
9.729729652404785156e+00,4.595372825860977173e-02,-6.796296685934066772e-02,-4.305862821638584137e-03,4.429710283875465393e-02
9.739739418029785156e+00,4.527343437075614929e-02,-6.847476214170455933e-02,-3.772378899157047272e-03,4.430120065808296204e-02
9.749750137329101562e+00,4.458795115351676941e-02,-6.896991282701492310e-02,-3.238585311919450760e-03,4.429151117801666260e-02
9.759759902954101562e+00,4.389757663011550903e-02,-6.944832205772399902e-02,-2.704756567254662514e-03,4.426813498139381409e-02
9.769769668579101562e+00,4.320241510868072510e-02,-6.991003453731536865e-02,-2.171013737097382545e-03,4.423117637634277344e-02
9.779779434204101562e+00,4.250263050198554993e-02,-7.035505771636962891e-02,-1.637527486309409142e-03,4.418074712157249451e-02
9.789790153503417969e+00,4.179832711815834045e-02,-7.078343629837036133e-02,-1.104416558519005775e-03,4.411695152521133423e-02
9.799799919128417969e+00,4.108980298042297363e-02,-7.119510322809219360e-02,-5.719506880268454552e-04,4.403991997241973877e-02
9.809809684753417969e+00,4.037715494632720947e-02,-7.159011065959930420e-02,-4.024576628580689430e-05,4.394976794719696045e-02
9.819819450378417969e+00,3.966055437922477722e-02,-7.196848094463348389e-02,4.905333626084029675e-04,4.384661465883255005e-02
9.829830169677734375e+00,3.894009813666343689e-02,-7.233026623725891113e-02,1.020272960886359215e-03,4.373057931661605835e-02
9.839839935302734375e+00,3.821608796715736389e-02,-7.267542183399200439e-02,1.548710046336054802e-03,4.360181093215942383e-02
9.849849700927734375e+00,3.748862445354461670e-02,-7.300401479005813599e-02,2.075734781101346016e-03,4.346043244004249573e-02
9.859859466552734375e+00,3.675787150859832764e-02,-7.331606745719909668e-02,2.601187909021973610e-03,4.330658167600631714e-02
9.869870185852050781e+00,3.602392598986625671e-02,-7.361164689064025879e-02,3.124962095171213150e-03,4.314038157463073730e-02
9.879879951477050781e+00,3.528708964586257935e-02,-7.389073073863983154e-02,3.646801691502332687e-03,4.296200349926948547e-02
9.889889717102050781e+00,3.454745933413505554e-02,-7.415338605642318726e-02,4.166602622717618942e-03,4.277157783508300781e-02
9.899899482727050781e+00,3.380520269274711609e-02,-7.439965754747390747e-02,4.684212617576122284e-03,4.256925359368324280e-02
9.909910202026367188e+00,3.306040912866592407e-02,-7.462961226701736450e-02,5.199531093239784241e-03,4.235515743494033813e-02
9.919919967651367188e+00,3.231338411569595337e-02,-7.484325021505355835e-02,5.712310317903757095e-03,4.212948679924011230e-02
9.929929733276367188e+00,3.156422078609466553e-02,-7.504065334796905518e-02,6.222452968358993530e-03,4.189237579703330994e-02
9.939939498901367188e+00,3.081308118999004364e-02,-7.522187381982803345e-02,6.729814223945140839e-03,4.164398089051246643e-02
9.949950218200683594e+00,3.006005659699440002e-02,-7.538697868585586548e-02,7.234300021082162857e-03,4.138443991541862488e-02
9.959959983825683594e+00,2.930545061826705933e-02,-7.553600519895553589e-02,7.735671941190958023e-03,4.111396521329879761e-02
9.969969749450683594e+00,2.854935266077518463e-02,-7.566902786493301392e-02,8.233840577304363251e-03,4.083269834518432617e-02
9.979979515075683594e+00,2.779192291200160980e-02,-7.578611373901367188e-02,8.728668093681335449e-03,4.054080694913864136e-02
9.989990234375000000e+00,2.703324891626834869e-02,-7.588734477758407593e-02,9.220066480338573456e-03,4.023842886090278625e-02
1.000000000000000000e+01,2.627363428473472595e-02,-7.597276568412780762e-02,9.707809425890445709e-03,3.992579877376556396e-02
